movie_title,critic_name,top_critic,publisher_name,review_type,review_score,review_date,review_content
Plane,Dana Barbuto,False,The Patriot Ledger,fresh, B ,"Jan 19, 2023","If you don’t take ""Plane” too seriously, it’s a hoot, with Butler bringing it in for a smooth landing."
Plane,Amy Nicholson,False,FilmWeek (KPCC - NPR Los Angeles),rotten,,"Jan 18, 2023",Reminded me of a picture of a beautifully-drawn horse that turned into a stick figure by the end.
Plane,Peter Rainer,False,FilmWeek (KPCC - NPR Los Angeles),fresh,,"Jan 18, 2023","I really enjoyed this in a sort of old school, guilty pleasure kind of way."
Plane,Aaron Neuwirth,False,We Live Entertainment,fresh, 7/10 ,"Jan 18, 2023",A tight little package delivering enough fun and suspense to elevate this to a standard I hope other Butler action flicks can keep delivering on.
Plane,Shawn Edwards,False,Fox 4 Kansas City,fresh, 3/5 ,"Jan 18, 2023",It's got terrific action.
Plane,Joshua Rivera,False,Polygon,fresh,,"Jan 17, 2023","Like an actual commercial aircraft, Plane does not look like much, but it’s also wildly efficient."
Plane,Melanie Fischer,False,Pajiba,fresh,,"Jan 17, 2023","Plane is an unattractive but viscerally effective film. There is little here to admire for the eye, absolutely nothing for the brain, but plenty to appeal to the id."
Plane,Rachel Leishman,False,The Mary Sue,fresh, 3/5 ,"Jan 17, 2023",Truly just one of those movies that is fun and something to suspend your disbelief with for a while.
Plane,Dan Bayer,False,Next Best Picture,rotten, 2/10 ,"Jan 17, 2023","As it turns out, the film’s title isn’t the most boring thing about it."
Plane,Sara Michelle Fetters,False,MovieFreak.com,fresh, 2.5/4 ,"Jan 17, 2023","Plane achieves liftoff, and for old-school action fanatics, even if it doesn’t stick the landing, watching it skid wildly off the runway into a ditch with such raucous aplomb is as ridiculous as it is wonderful."
Plane,Jeff Mitchell,False,Phoenix Film Festival,fresh, 2.5/4 ,"Jan 17, 2023","'Plane' doesn't soar, but it hovers, entertains, and sticks the landing."
Plane,Cody Leach,False,Cody Leach (YouTube),fresh, 3/5 ,"Jan 16, 2023",Plane delivers some decent thrills with two likeable leads. The biggest weakness is the complete lack of character arcs which makes the journey of the main characters feel empty.
Plane,Korey Coleman,False,Double Toasted,fresh,,"Jan 16, 2023",Plane is the perfect kind of movie to rent or stream. The title tells you it's going to be as straightforward as it gets.
Plane,Edwin Arnaudin,False,Asheville Movies,fresh, B- ,"Jan 15, 2023",A decent action/survival flick.
Plane,Fico Cangiano,False,CineXpress,fresh, 2.5/5 ,"Jan 15, 2023","Gerard Butler's latest action thriller is simple and silly, yet entertaining and pretty cool throwback to 90's action films. [Full review in Spanish]"
Plane,Carla Hay,False,Culture Mix,fresh,,"Jan 14, 2023","As a semi-realistic action movie, Plane delivers exactly what it's supposed to be: pure escapist entertainment full of gripping suspense. The movie has a few twists that don't make the story as predictable as it could have been."
Plane,Stephen Silver,False,Tilt Magazine,rotten, 2/5 ,"Jan 14, 2023",The very definition of a January-ass movie
Plane,Joe Friar,False,Fort Worth Report,fresh, 3/4 ,"Jan 14, 2023","French director Jean-François Richet who gave us the riveting Mesrine gangster films formulates a flight plan filled with thrilling shootouts, fight scenes, and characters I cared about so get out of here Awards Season and extra butter on that popcorn!"
Plane,Jonathan W. Hickman,False,The Newnan Times-Herald,fresh, 7/10 ,"Jan 14, 2023","In this lean action picture, director Richet finds a sleek, take-no-prisoners narrative on which he stages rousing action sequences combined with a small amount of soapy melodrama."
Plane,Ruth Maramis,False,FlixChatter Film Blog,fresh, 3/5 ,"Jan 14, 2023","Plane swoops in to deliver a surprisingly enjoyable ride for a January release. Butler + Colter combo makes for a fun action duo and at just 1 hr and 47 minutes, it’s as efficient as it is thrilling."
Plane,Candice McMillan,False,Seattle Refined,fresh,,"Jan 14, 2023","If you're thinking this is just too ridiculous to watch, you're wrong. It's too ridiculous not to watch."
Black Panther: Wakanda Forever,David Hogan,False,hoganreviews.co.uk,fresh, 3/5 ,"Feb 27, 2023","lack Panther: Wakanda Forever has the usual MCU mix of humour and fun action scenes but it's severely lacking a charismatic lead performer, and some of the lazy writing during the final third was frankly embarrassing. One of the weaker MCU efforts."
Black Panther: Wakanda Forever,Annie Banks,False,Chuck Load of Comics,fresh, 7/10 ,"Feb 23, 2023","Its pacing may feel a bit undercalculated as some scenes consume too much screen time, though unsure footing can be forgiven by closed chapters and new beginnings."
Black Panther: Wakanda Forever,Gavia Baker-Whitelaw,False,The Daily Dot,fresh, 3.5/5 ,"Feb 20, 2023","The sheer volume of subplots makes the finished product rather unwieldy, struggling to maintain the tight thematic focus of ‘Black Panther.’"
Black Panther: Wakanda Forever,Dan Buffa,False,Dose of Buffa,fresh, B ,"Feb 19, 2023","If there’s one compelling callback to the lost T’Challa that really works, it’s the Queen who has seemingly lost a good chunk of her family and now is faced with its greatest threat. Bassett is the brightest light here."
Black Panther: Wakanda Forever,Vera Wylde,False,Council of Geeks,fresh,,"Feb 12, 2023",There's already something kind of special about a movie that's largely about grief being made as an act of grieving.
Black Panther: Wakanda Forever,Noah Berlatsky,False,Everything is Horrible (Substack),rotten,,"Feb 12, 2023",Wakanda Forever tries to be a tribute and a recapitulation and a cog in the ever-grinding Marvel machine. The result is sometimes moving and intermittently watchable. But it’s a also a mess—not least in its politics.
Black Panther: Wakanda Forever,Peter Martin,False,EverythingButHorror.com,fresh,,"Feb 9, 2023","Feels like a very fitting memorial to a friend who died unexpectedly from a horrible disease, far too young."
Black Panther: Wakanda Forever,Erick Estrada,False,Cinegarage,rotten,,"Feb 8, 2023","Wakanda Forever doesn't show, it tells. This is, simply and plainly, an affront to cinematic language. [Full review in Spanish]"
Black Panther: Wakanda Forever,John Serba,False,Decider,fresh,,"Feb 3, 2023","The tribute here is heartfelt, but the spirit of the man and the character sometimes get lost in all the bric-a-brac of the Marvel machine... the film lands on a triumphant note of succession, as it must– the gods inside and above the narrative demand it."
Black Panther: Wakanda Forever,Grant Watson,False,Fiction Machine,fresh, 7/10 ,"Jan 31, 2023","Black Panther: Wakanda Forever is a good film, that much is certain. At the same time it fails to quite match the extraordinary impact of the original Black Panther."
Black Panther: Wakanda Forever,Matthew Pejkovic,False,Matt's Movie Reviews,fresh, 3.5/5 ,"Jan 24, 2023",An exercise in superhero mourning done right.
Black Panther: Wakanda Forever,Aaron White,False,Feelin' Film Podcast,fresh, 3/5 ,"Jan 9, 2023","A beautiful tribute, an attempt at every turn to honor and recognize Chadwick Boseman's importance... they meant so well, but as a film there are a lot of misses here."
Black Panther: Wakanda Forever,Felix Vasquez Jr.,False,Cinema Crazed,fresh,,"Jan 7, 2023","A compelling, beautiful story about family and carrying on a loved one’s legacy..."
Black Panther: Wakanda Forever,Kip Mooney,False,College Movie Review,fresh, A- ,"Jan 6, 2023",A superhero movie with soul.
Black Panther: Wakanda Forever,Kevin Sampson,False,Picture Lock,fresh, B+ ,"Jan 5, 2023","You can hear a pin drop in the first five minutes of Wakanda Forever. It’s intense and doesn’t let go of wrestling with loss, the cycle of violence and how we respond to it all throughout its running time. Even with that, this film is a vibe!"
Black Panther: Wakanda Forever,Joseph Garcia,False,Dynamic Duel Podcast,fresh, 4.5/5 ,"Jan 5, 2023","In this meta way, there is this audience recognition that the actors on screen aren’t just going through the motions here and what you’re witnessing isn’t a performance of grief, but an actual show of grief."
Black Panther: Wakanda Forever,Diane Carson,False,KDHX (St. Louis),rotten,,"Dec 28, 2022","Black Panther: Wakanda Forever entertains but also disappoints, perhaps because we expect so much more."
Black Panther: Wakanda Forever,Carla Renata,False,The Curvy Film Critic,fresh,,"Dec 28, 2022",Angela Bassett is in control with a cinematic elegance that can't be taught or directed - it's in her DNA making this sequel another reason for audiences to cross arms proclaiming Wakanda Forever with pride and tribute to Chadwick Boseman.
Black Panther: Wakanda Forever,Fletcher Peters,False,The Daily Beast,fresh,,"Dec 27, 2022","Tenoch Huerta had his breakthrough role not only in Hollywood’s massive Marvel Cinematic Universe, but also in the MCU’s grand Black Panther story..."
Black Panther: Wakanda Forever,Larushka Ivan-Zadeh,False,Metro Newspaper (UK),fresh,,"Dec 27, 2022","This soulful sequel teams an emotional tribute to late star Chadwick Boseman with some spectacular visual action. A maturity milestone for the Marvel Cinematic Universe, starring Angela Bassett and Winston Duke."
Black Panther: Wakanda Forever,Wesley Lovell,False,Cinema Sight,fresh, 4/4 ,"Dec 25, 2022","Where The Avengers: Endgame lacked in its depiction of post-traumatic psychological exploration, Black Panther: Wakanda Forever makes up for in its examination of grief as a motivator and the difficulty of moving on from a core part of one’s own identity."
Black Panther: Wakanda Forever,Erin Maxwell,False,LA Weekly/Village Voice,rotten,,"Dec 24, 2022","Though it will be remembered for the strong performances by Wright and Bassett, and the way it powerfully honors Boseman, the storytelling is standard and lacking the same strength."
Black Panther: Wakanda Forever,Rob Hunter,False,Film School Rejects,fresh,,"Dec 23, 2022","As a tribute to Chadwick Boseman, Black Panther: Wakanda Forever is a beautiful remembrance of the man, the talent, and the character under his brief stewardship. As a movie, though, the results become a bit shakier."
Black Panther: Wakanda Forever,Carolyn Hinds,False,Mediaversity Reviews,fresh, A- ,"Dec 22, 2022","For the most part, Coogler balances the film’s onscreen and offscreen needs extremely well. But three areas didn’t quite work for me."
Black Panther: Wakanda Forever,Victoria Luxford,False,City AM,fresh, 3/5 ,"Dec 20, 2022","From veteran Angela Bassett’s emotional speeches to the introduction of young genius Riri Williams (Dominique Heart), there’s plenty to be optimistic about in this crowded but emotionally satisfying Black Panther return."
Black Panther: Wakanda Forever,Rene Sanchez,False,Cine Sin Fronteras,fresh, 3/4 ,"Dec 20, 2022",Black Panther: Wakanda Forever pays homage to Boseman's legacy and succeeds in taking the saga into new and exciting directions. [Full Review in Spanish]
Black Panther: Wakanda Forever,Damon Smith,False,PA Media,fresh, 7/10 ,"Dec 17, 2022",Black Panther: Wakanda Forever falls noticeably short of its predecessor in many respects except for an unnecessarily bloated 161-minute running time that could easily have trimmed with a few slashes of the title character’s vibranium-enriched claws.
Black Panther: Wakanda Forever,Robin Holabird,False,Robin Holabird,fresh,,"Dec 17, 2022","It risks letting women handle all the heroics, not a favorite idea among many fanboys—but an approach that succeeds."
Black Panther: Wakanda Forever,Sameen Amer,False,The News International (Pakistan),fresh, 3/5 ,"Dec 17, 2022","It may not be the most exciting superhero flick, but Wakanda Forever makes up for its shortcomings with touching drama and terrific acting."
Black Panther: Wakanda Forever,Nathaniel Rogers,False,The Film Experience,fresh, B- ,"Dec 16, 2022",Director Ryan Coogler tries valiantly to make this all work and it does here and there. In the end his considerable gifts are arguably better suited to grounded human drama than superhero pictures.
Black Panther: Wakanda Forever,Kathryn Reklis,False,The Christian Century,fresh,,"Dec 16, 2022","Much like the Star Wars galaxy or Tolkien's Middle Earth, Wakanda is becoming the realest kind of fictional place, one that inspires collaboration by artists and writers and ordinary fans."
Black Panther: Wakanda Forever,Jared Mobarak,False,"Hey, Have You Seen ...?",fresh, 8/10 ,"Dec 16, 2022","It's a pretty compelling narrative with the perfect amount of fuel to really make us question how far off T'Challa's path grief has taken Shuri. Ultimately a narrative bridge for the MCU, it always strives to deliver upon its own drama first."
Black Panther: Wakanda Forever,Bruce R. Miller,False,Sioux City Journal,fresh, 3/4 ,"Dec 16, 2022","“Black Panther,” in fact, is on a higher plan than most. It creates a world, inhabits it and gives reasons for its people’s actions. It’s a bold mission statement that’s largely due to Coogler. He makes the 160 minutes worthwhile."
